row_index,page,text,x0,y0,x1,y1
88,5,Kipas,331.51,468.54,350.21,476.54
88,5,Angi,352.70,468.54,368.19,476.54
88,5,960,67.92,475.06,81.00,483.06
88,5,8536,109.76,475.06,127.20,483.06
88,5,70E201,144.15,475.06,170.44,483.06
88,5,46,214.70,475.06,223.42,483.06
88,5,8,407.99,475.06,412.35,483.06
88,5,"298,540.54",423.38,475.06,463.09,483.06
88,5,"2,388,324.32",480.79,474.26,538.90,484.26
88,5,n,266.60,481.57,271.06,489.57
88,5,200W(Matt,273.55,481.57,312.59,489.57
88,5,Champagne),315.09,481.57,359.99,489.57
89,5,Sakelar,266.60,498.69,292.34,506.69
89,5,Peredup,294.83,498.69,323.82,506.69
89,5,Lampu,326.32,498.69,350.07,506.69
89,5,(Dim,352.57,498.69,369.58,506.69
89,5,970,67.92,511.72,81.00,519.72
89,5,8536,109.76,511.72,127.20,519.72
89,5,70E102,144.15,511.72,170.44,519.72
89,5,46,214.70,511.72,223.42,519.72
89,5,mer),266.60,511.72,283.46,519.72
89,5,200W(Matt,285.95,511.72,324.99,519.72
89,5,Champagne,327.49,511.72,369.34,519.72
89,5,16,403.63,511.72,412.35,519.72
89,5,"311,432.43",423.38,511.72,463.09,519.72
89,5,"4,982,918.88",480.79,510.92,538.90,520.92
89,5,),266.60,524.74,269.66,532.74
90,5,Saklar,266.60,541.87,288.13,549.87
90,5,3-Tombol,290.62,541.87,324.18,549.87
90,5,1-,326.67,541.87,333.94,549.87
90,5,980,67.92,548.38,81.00,556.38
90,5,8536,109.76,548.38,127.20,556.38
90,5,701031,144.15,548.38,170.31,556.38
90,5,46,214.70,548.38,223.42,556.38
90,5,100,399.27,548.38,412.35,556.38
90,5,"48,081.08",427.74,548.38,463.09,556.38
90,5,"4,808,108.00",480.79,547.58,538.90,557.58
90,5,Arah,266.60,554.89,282.92,562.89
90,5,(Matt,287.91,554.89,306.66,562.89
90,5,Champagne),309.16,554.89,354.06,562.89
91,5,Sakelar,266.60,572.02,292.34,580.02
91,5,3,294.83,572.02,299.19,580.02
91,5,Tombol,301.69,572.02,327.98,580.02
91,5,2,330.47,572.02,334.83,580.02
91,5,Arah,337.33,572.02,353.65,580.02
91,5,(Ma,356.14,572.02,369.55,580.02
91,5,990,67.92,578.53,81.00,586.53
91,5,8536,109.76,578.53,127.20,586.53
91,5,721032,144.15,578.53,170.31,586.53
91,5,46,214.70,578.53,223.42,586.53
91,5,40,403.63,578.53,412.35,586.53
91,5,"67,945.95",427.74,578.53,463.09,586.53
91,5,"2,717,838.00",480.79,577.73,538.90,587.73
91,5,tt,266.60,585.04,271.94,593.04
91,5,Champagne),274.44,585.04,319.34,593.04
92,5,Saklar,266.60,602.17,288.13,610.17
92,5,3-Tombol,290.62,602.17,324.18,610.17
92,5,1-,326.67,602.17,333.94,610.17
92,5,1000,65.74,608.68,83.18,616.68
92,5,8536,109.76,608.68,127.20,616.68
92,5,701031,144.15,608.68,170.31,616.68
92,5,61,214.70,608.68,223.42,616.68
92,5,100,399.27,608.68,412.35,616.68
92,5,"48,081.08",427.74,608.68,463.09,616.68
92,5,"4,808,108.00",480.79,607.88,538.90,617.88
92,5,Arah,266.60,615.19,282.92,623.19
92,5,(Smoky,287.91,615.19,314.44,623.19
92,5,Grey),316.94,615.19,336.40,623.19
93,5,Saklar,266.60,632.32,288.13,640.32
93,5,3-Tombol,290.62,632.32,324.18,640.32
93,5,2-,326.67,632.32,333.94,640.32
93,5,1010,65.74,638.83,83.18,646.83
93,5,8536,109.76,638.83,127.20,646.83
93,5,701032,144.15,638.83,170.31,646.83
93,5,61,214.70,638.83,223.42,646.83
93,5,10,403.63,638.83,412.35,646.83
93,5,"65,270.27",427.74,638.83,463.09,646.83
93,5,"652,702.70",489.26,638.03,538.90,648.03
93,5,Arah,266.60,645.34,282.92,653.34
93,5,(Smoky,287.91,645.34,314.44,653.34
93,5,Grey),316.94,645.34,336.40,653.34
94,5,Saklar,266.60,662.47,288.13,670.47
94,5,4-Tombol,290.62,662.47,324.18,670.47
94,5,1-,326.67,662.47,333.94,670.47
94,5,1020,65.74,668.98,83.18,676.98
94,5,8536,109.76,668.98,127.20,676.98
94,5,701041,144.15,668.98,170.31,676.98
94,5,61,214.70,668.98,223.42,676.98
94,5,100,399.27,668.98,412.35,676.98
94,5,"57,972.97",427.74,668.98,463.09,676.98
94,5,"5,797,297.00",480.79,668.18,538.90,678.18
94,5,Arah,266.60,675.49,282.92,683.49
94,5,(Smoky,287.91,675.49,314.44,683.49
94,5,Grey),316.94,675.49,336.40,683.49
95,5,Stop,266.60,692.62,282.48,700.62
95,5,Kontak,284.98,692.62,309.31,700.62
95,5,tipe,311.81,692.62,324.93,700.62
95,5,Schuko,327.42,692.62,352.80,700.62
95,5,(Sm,355.30,692.62,369.52,700.62
95,5,1030,65.74,699.13,83.18,707.13
95,5,8536,109.76,699.13,127.20,707.13
95,5,701687,144.15,699.13,170.31,707.13
95,5,61,214.70,699.13,223.42,707.13
95,5,200,399.27,699.13,412.35,707.13
95,5,"26,594.59",427.74,699.13,463.09,707.13
95,5,"5,318,918.00",480.79,698.33,538.90,708.33
95,5,oky,266.60,705.64,278.90,713.64
95,5,Grey),281.40,705.64,300.86,713.64
96,5,1040,65.74,728.08,83.18,736.08
96,5,7326,109.76,728.08,127.20,736.08
96,5,700620,144.15,728.08,170.31,736.08
96,5,Bingkai,266.60,728.08,292.01,736.08
96,5,Saklar,294.50,728.08,316.03,736.08
96,5,2-warna,318.53,728.08,347.45,736.08
96,5,Putih,349.94,728.08,367.76,736.08
96,5,"1,200",392.50,728.08,412.36,736.08
96,5,"14,189.19",427.74,728.08,463.09,736.08
96,5,"17,027,028.00",475.34,727.28,538.90,737.28
97,5,1050,65.74,755.84,83.18,763.84
97,5,7326,109.76,755.84,127.20,763.84
97,5,700630,144.15,755.84,170.31,763.84
97,5,Bingkai,266.60,755.84,292.01,763.84
97,5,saklar,294.50,755.84,315.14,763.84
97,5,3-warna,320.14,755.84,349.06,763.84
97,5,putih,351.55,755.84,369.38,763.84
97,5,400,399.27,755.84,412.35,763.84
97,5,"19,297.30",427.74,755.84,463.09,763.84
97,5,"7,718,920.00",480.79,755.04,538.90,765.04
98,6,1080,65.74,122.66,83.18,130.66
98,6,7326,109.76,122.66,127.20,130.66
98,6,700650,144.15,122.66,170.31,130.66
98,6,Bingkai,266.60,122.66,292.01,130.66
98,6,saklar,294.50,122.66,315.14,130.66
98,6,5-warna,317.64,122.66,346.56,130.66
98,6,putih,349.06,122.66,366.88,130.66
98,6,42,403.63,122.66,412.35,130.66
98,6,"27,891.89",427.74,122.66,463.09,130.66
98,6,"1,171,459.38",480.79,121.86,538.90,131.86
99,6,1090,65.74,150.41,83.18,158.41
99,6,8536,109.76,150.41,127.20,158.41
99,6,701011,144.15,150.41,170.31,158.41
99,6,Saklar,266.60,150.41,288.13,158.41
99,6,1-Tombol,290.62,150.41,324.18,158.41
99,6,1-Arah,326.67,150.41,350.26,158.41
99,6,500,399.27,150.41,412.35,158.41
99,6,"11,189.19",427.74,150.41,463.09,158.41
99,6,"5,594,595.00",480.79,149.62,538.90,159.62
100,6,1100,65.74,178.17,83.18,186.17
100,6,8536,109.76,178.17,127.20,186.17
100,6,701012,144.15,178.17,170.31,186.17
100,6,Saklar,266.60,178.17,288.13,186.17
100,6,1-Tombol,290.62,178.17,324.18,186.17
100,6,2-Arah,326.67,178.17,350.26,186.17
100,6,200,399.27,178.17,412.35,186.17
100,6,"16,297.30",427.74,178.17,463.09,186.17
100,6,"3,259,460.00",480.79,177.37,538.90,187.37
101,6,1110,65.74,205.92,83.18,213.92
101,6,8536,109.76,205.92,127.20,213.92
101,6,701021,144.15,205.92,170.31,213.92
101,6,Saklar,266.60,205.92,288.13,213.92
101,6,2-Tombol,290.62,205.92,324.18,213.92
101,6,1-Arah,326.67,205.92,350.26,213.92
101,6,500,399.27,205.92,412.35,213.92
101,6,"20,594.59",427.74,205.92,463.09,213.92
101,6,"10,297,295.00",475.34,205.13,538.90,215.13
102,6,1120,65.74,233.68,83.18,241.68
102,6,8536,109.76,233.68,127.20,241.68
102,6,701022,144.15,233.68,170.31,241.68
102,6,Saklar,266.60,233.68,288.13,241.68
102,6,2-Tombol,290.62,233.68,324.18,241.68
102,6,2-Arah,326.67,233.68,350.26,241.68
102,6,100,399.27,233.68,412.35,241.68
102,6,"29,675.68",427.74,233.68,463.09,241.68
102,6,"2,967,568.00",480.79,232.88,538.90,242.88
103,6,1130,65.74,261.43,83.18,269.43
103,6,8536,109.76,261.43,127.20,269.43
103,6,701031,144.15,261.43,170.31,269.43
103,6,Saklar,266.60,261.43,288.13,269.43
103,6,3-Tombol,290.62,261.43,324.18,269.43
103,6,1-Arah,326.67,261.43,350.26,269.43
103,6,200,399.27,261.43,412.35,269.43
103,6,"39,972.97",427.74,261.43,463.09,269.43
103,6,"7,994,594.00",480.79,260.64,538.90,270.64
104,6,1140,65.74,289.19,83.18,297.19
104,6,8536,109.76,289.19,127.20,297.19
104,6,701041,144.15,289.19,170.31,297.19
104,6,Saklar,266.60,289.19,288.13,297.19
104,6,4-Tombol,290.62,289.19,324.18,297.19
104,6,1-Arah,326.67,289.19,350.26,297.19
104,6,200,399.27,289.19,412.35,297.19
104,6,"46,783.78",427.74,289.19,463.09,297.19
104,6,"9,356,756.00",480.79,288.39,538.90,298.39
105,6,1150,65.74,316.94,83.18,324.94
105,6,8536,109.76,316.94,127.20,324.94
105,6,701687,144.15,316.94,170.31,324.94
105,6,Stop,266.60,316.94,282.48,324.94
105,6,Kontak,284.98,316.94,309.31,324.94
105,6,tipe,311.81,316.94,324.93,324.94
105,6,Schuko,327.42,316.94,352.80,324.94
105,6,500,399.27,316.94,412.35,324.94
105,6,"14,594.59",427.74,316.94,463.09,324.94
105,6,"7,297,295.00",480.79,316.15,538.90,326.15
106,6,Stop,266.60,339.38,282.48,347.38
106,6,kontak,284.98,339.38,308.60,347.38
106,6,universal,311.10,339.38,342.49,347.38
106,6,denga,344.98,339.38,366.67,347.38
106,6,1160,65.74,345.89,83.18,353.89
106,6,8536,109.76,345.89,127.20,353.89
106,6,701089,144.15,345.89,170.31,353.89
106,6,500,399.27,345.89,412.35,353.89
106,6,"57,567.57",427.74,345.89,463.09,353.89
106,6,"28,783,785.00",475.34,345.10,538.90,355.10
106,6,n,266.60,352.41,271.06,360.41
106,6,sakelar,273.55,352.41,298.40,360.41
107,6,1170,65.74,374.85,83.18,382.85
107,6,8536,109.76,374.85,127.20,382.85
107,6,705111,144.15,374.85,170.31,382.85
107,6,Outlet,266.60,374.85,288.09,382.85
107,6,TV,290.58,374.85,300.02,382.85
107,6,300,399.27,374.85,412.35,382.85
107,6,"72,567.57",427.74,374.85,463.09,382.85
107,6,"21,770,271.00",475.34,374.05,538.90,384.05
108,6,Sakelar,266.60,397.29,292.34,405.29
108,6,3,294.83,397.29,299.19,405.29
108,6,Tombol,301.69,397.29,327.98,405.29
108,6,1,330.47,397.29,334.83,405.29
108,6,Arah,337.33,397.29,353.65,405.29
108,6,(S,356.14,397.29,363.66,405.29
108,6,1180,65.74,403.80,83.18,411.80
108,6,8536,109.76,403.80,127.20,411.80
108,6,301031,144.15,403.80,170.31,411.80
108,6,61,214.70,403.80,223.42,411.80
108,6,800,399.27,403.80,412.35,411.80
108,6,"26,959.46",427.74,403.80,463.09,411.80
108,6,"21,567,568.00",475.34,403.00,538.90,413.00
108,6,moky,266.60,410.31,285.62,418.31
108,6,Grey),288.11,410.31,307.58,418.31
109,6,1190,65.74,432.75,83.18,440.75
109,6,8536,109.76,432.75,127.20,440.75
109,6,705218,144.15,432.75,170.31,440.75
109,6,Outlet,266.60,432.75,288.09,440.75
109,6,Data,290.58,432.75,307.06,440.75
