display_name,party_type,tin_display,country_code,transaction_code,email,address_full,buyer_document,buyer_document_number,buyer_idtku,seller_display_name,seller_internal_party_id__do_not_edit,internal_party_id__do_not_edit
PT. Andalan Tiga Berlian,buyer,315571257036000,IDN,4,,RUKO GRADEN SHOPPING ARCADE Blok B/8 No.000 RT:000 RW:000 Kel.TANJUNG DUREN SELATAN Kec.GROGOL PETAMBURAN Kota/Kab.JAKARTA BARAT DKI JAKARTA 11470,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Hikmah Jaya Sentosa,buyer,744253170016000,IDN,4,,"KIOS TAMAN PONDOK LABU LT.1 BLOK B NO. 6, JL.RS FATMAWATI NO. 72 Blok 000 No.000 RT:005 RW:001 Kel.PONDOK LABU Kec.CILANDAK Kota/Kab.JAKARTA SELATAN DKI JAKARTA 00000",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Indoserako Sejahtera,buyer,18774117026000,IDN,4,,JL PANGERAN JAYAKARTA 121 Blok 000 No.59 RT:006 RW:007 Kel.MANGGA DUA SELATAN Kec.SAWAH BESAR Kota/Kab.JAKARTA PUSAT DKI JAKARTA 10730,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Bayer Indonesia,buyer,10000768092000,IDN,4,,"GEDUNG MENARA ASTRA LANTAI 33, JL. JEND. SUDIRMAN KAV 5-6 Blok 000 No.000 RT:000 RW:000 Kel.KARET TENGSIN Kec.TANAH ABANG Kota/Kab.JAKARTA PUSAT DKI JAKARTA 00000",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Trimitra Wisesa Abadi,buyer,19670116038000,IDN,4,,"KOMPLEK PERTOKOAN LINDETEVES TRADE CENTER LT.2, JL HAYAM WURUK NO. 127 Blok C 43 No.27-28 RT:001 RW:006 Kel.MANGGA BESAR Kec.TAMAN SARI Kota/Kab.JAKARTA BARAT DKI JAKARTA 00000",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Siam-Indo Gypsum Industry,buyer,16745564052000,IDN,4,,JL. INSPEKSI KALIMALANG KM.2 Blok 000 No.000 RT:000 RW:000 Kel.CIKEDOKAN Kec.CIKARANG BARAT Kota/Kab.BEKASI JAWA BARAT 17530,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Perdana Setia Abadi Jaya,buyer,19095637431000,IDN,4,,JL.RAYA DKI KM.2 PANGKALAN V Blok 000 No.000 RT:000 RW:000 Kel.CIKIWUL Kec.BANTAR GEBANG Kota/Kab.BEKASI JAWA BARAT 17310,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
CV. Jihanum,buyer,823959796832000,IDN,4,,JL. P. IRIAN (BELAKANG LAPAS) LRG I Blok 00 No.7 RT:002 RW:001 Kel.KOMPO Kec.LUWUK SELATAN Kota/Kab.BANGGAI SULAWESI TENGAH 94763,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Perta-Samtan Gas,buyer,27419712012000,IDN,4,,KOMPLEK PERTAMINA SUNGAI GERONG JALAN NOMOR 8 Blok 000 No.000 RT:000 RW:000 Kel.SUNGAI GERONG Kec.BANYUASIN 1 Kota/Kab. BANYUASIN SUMATERA SELATAN 30962,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Jentera Dinamika Andal,buyer,21880513036000,IDN,4,,JL. PTB ANGKE Blok 000 No.34 L RT:016 RW:010 Kel.JELAMBAR BARU Kec.GROGOL PETAMBURAN Kota/Kab.JAKARTA BARAT DKI JAKARTA 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Meica Indo Teknik,buyer,946464740729000,IDN,4,,KOMP BALIKPAPAN BARU FANTASY JUNCTION FJ-2 NO.27 Blok 000 No.000 RT:000 RW:000 Kel.DAMAI Kec.BALIKPAPAP BARU Kota/Kab.BALIKPAPAN KALIMATAN TIMUR 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Namicoh Indonesia Component,buyer,21988696431000,IDN,4,,EJIP INDUSTRIAL PARK PLOT 6B-1 Blok 000 No.000 RT:000 RW:000 Kel.CIBATU Kec.CIKARANG SELATAN Kota/Kab.BEKASI JAWA BARAT 17550,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Ateja Multi Industri,buyer,11433323441000,IDN,4,,JL. RAYA GADOBANGKONG NO.97 Blok 000 No.000 RT:000 RW:000 Kel.PADALARANG Kec.NGAMPRAH Kota/Kab.BANDUNG JAWA BARAT 40552,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Argha Karya Prima Industry Tbk.,buyer,10008639054000,IDN,4,,"GEDUNG PROSPERITY TOWER LANTAI 51. KAWASAN DISTRICT 5 SCBD DISTRICT LOT.28, JL JEND.SUDIRMAN KAV 52-53 Blok 000 No.000 RT:000 RW:000 Kel.SENAYAN Kec.KEBAYORAN BARU Kota/Kab.JAKARTA SELATAN DKI JAKARTA 00000",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Tesco Energy,buyer,30886725063000,IDN,4,,"TALAVERA OFFICE SUITE LANTAI 18, JL.TB SIMATUPANG KAV. 22-26 Blok 000 No.000 RT:001 RW:001 Kel.CILANDAK BARAT Kec.CILANDAK Kota/Kab.JAKARTA SELATAN DKI JAKARTA 12430",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Bintang Engineering Sapta Teknik,buyer,948913876403000,IDN,4,,JL. RAYA SERPONG RUKO BIZHUB Blok RC No.08A RT:000 RW:000 Kel.0000000 Kec.GUNUNG SINDUR Kota/Kab.BOGOR JAWA BARAT 16340,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Angkrek Mas Textile,buyer,30507511444000,IDN,4,,JL. LEUWIDULANG Blok 000 No.000 RT:004 RW:003 Kel.SUKAMAJU Kec.MAJALAYA Kota/Kab.BANDUNG JAWA BARAT 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Daya Total Sejati Grup,buyer,317994820432000,IDN,4,,GRIYA PRIMA GALAXY I Blok A/2 No.000 RT:005 RW:005 Kel.MUSTIKAJAYA Kec.MUSTIKA JAYA Kota/Kab.BEKASI JAWA BARAT 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Dynatech International,buyer,24240459086000,IDN,4,,BUSINESS PARK KEBON JERUK F2 NO. 9 JL RAYA MERUYA ILIR KAV 88 Blok 000 No.000 RT:001 RW:005 Kel.MERUYA UTARA Kec.KEMBANGAN Kota/Kab.JAKARTA BARAT DKI JAKARTA 11620,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Rekayasa Teknologi Utama,buyer,950685610003000,IDN,4,,JL. PERSERIKATAN NO.1 BLOK A KAV 261 Blok 000 No.000 RT:000 RW:000 Kel.RAWAMANGUN Kec.PULOGADUNG Kota/Kab.JAKARTA TIMUR DKI JAKARTA 13220,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Indosat Tbk,buyer,10005023092000,IDN,4,,JL. MEDAN MERDEKA BARAT 21 Blok 000 No.000 RT:000 RW:000 Kel.000 Kec.000 Kota/Kab.JAKARTA PUSAT DKI JAKARTA 10110,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Tnt (Skypak International),buyer,13044060062000,IDN,4,,"Gedung Summitmas I Lt 21, Jl Jend Sudirman Kav 61-62 Blok 000 No.000 RT:000 RW:000 Kel.Kebayoran Baru Kec.Kebayoran Baru Kota/Kab.Jakarta Selatan DKI Jakarata 12190",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Nachindo Tape Industry,buyer,14905210641000,IDN,4,,DESA BETRO Blok 000 No.000 RT:000 RW:000 Kel.BETRO Kec.SEDATI Kota/Kab.SIDOARJO JAWA TIMUR 61253,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Capsugel Indonesia,buyer,10714137052000,IDN,4,,"JL. RAYA BOGOR KM 42,5 PADURENAN Blok 000 No.000 RT:003 RW:007 Kel.PABUARAN Kec.CIBINONG Kota/Kab.BOGOR JAWA BARAT 16916",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
CV. Bosco Energy,buyer,847940301514000,IDN,4,,DS.KAPUAN Blok 000 No.000 RT:001 RW:001 Kel.KAPUAN Kec.CEPU Kota/Kab.BLORA JAWA TENGAH 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Unilever Oleochemical Indonesia,buyer,31997299063000,IDN,4,,KOMPLEK KEK SEI MANGKEI Blok 000 No.000 RT:000 RW:000 Kel.BOSAR MALIGAS Kec.BOSAR MALIGAS Kota/Kab.SIMALUNGUN SUMATERA UTARA 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Technical South East Asia,buyer,27635531411000,IDN,4,,KAWASAN TAMAN TEKNO BSD Blok G.2 No.5 RT:000 RW:000 Kel.SETU Kec.SETU Kota/Kab.TANGERANG SELATAN BANTEN 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Krakatau Posco,buyer,312266976417000,IDN,4,,JL. AFRIKA NO.02 KAWASAN INDUSTRI KRAKATAU STEEL Blok 000 No.000 RT:000 RW:000 Kel.SAMANG RAYA Kec.CITANGKIL Kota/Kab.CILEGON BANTEN 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
CV. First Machinery Trade Co,buyer,13033584073000,IDN,4,,JL. KREKOT DALAM Blok I No.10 RT:000 RW:000 Kel.PASAR BARU Kec.SAWAH BESAR Kota/Kab.JAKARTA PUSAT DKI JAKARTA 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
"PT. Garudafood Putra Putri Jaya, Tbk",buyer,15771165092000,IDN,4,,Bintaro Raya No. 10A Blok 000 No.000 RT:000 RW:000 Kel.Kebayoran Lama Utara Kec.Kebayoran Lama Kota/Kab.Jakarta Selatan DKI Jakarta 12240,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Shinwa Nonwovens Indonesia,buyer,32390882624000,IDN,4,,JL KRATON INDUSTRI RAYA NO.6-8 Blok 000 No.000 RT:000 RW:000 Kel.CURAH DUKUH Kec.KRATON Kota/Kab.PASURUAN JAWA TIMUR 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
CV. Eben Haezer,buyer,19894898301000,IDN,4,,JL.BAMBANG UTOYO VILLA BARI INDAH Blok J No.7 RT:003 RW:001 Kel.5 ILIR Kec.ILIR TIMUR II Kota/Kab.PALEMBANG SUMATERA SELATAN 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Tri Korner Sejahtera,buyer,804730794403000,IDN,4,,PERUM GRIYA KALISUREN Blok A-7 No.7 RT:001 RW:014 Kel.KALISUREN Kec.TAJUR HALANG Kota/Kab.BOGOR JAWA BARAT 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Pindo Deli Pulp And Paper Mills,buyer,10018554092000,IDN,4,,"GEDUNG SINAR MAS LAND PLAZA MENARA 2 LT.9, JL M.H THAMRIN NO. 51 Blok 000 No.000 RT:009 RW:004 Kel.GONDANGDIA Kec.MENTENG Kota/Kab.JAKARTA PUSAT DKI JAKARTA 10350",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Bekasi Power,buyer,24909616431000,IDN,4,,HOLLYWOOD PLAZA NO.10-12 Blok 000 No.000 RT:000 RW:000 Kel.MEKARMUKTI Kec.CIKARANG UTARA Kota/Kab.BEKASI JAWA BARAT 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Usaha Otomasi Bersama,buyer,717651269011000,IDN,4,,"ESTUBIZI BUSINESS CENTER GD. SETIABUDI 2 LT.2 SUITE 207D, JL.HR RASUNA SAID KAV 62 Blok 000 No.000 RT:000 RW:000 Kel.KARET Kec.SETIABUDI Kota/Kab.JAKARTA SELATAN DKI JAKARTA 00000",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
Bernard Daniel / Pr. Sejahtera Abadi,buyer,87263612657000,IDN,4,,JL. MENDIT BARAT NO.60 Blok 000 No.000 RT:002 RW:002 Kel.MANGLIAWAN Kec.PAKIS Kota/Kab.MALANG JAWA TIMUR 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Quadro Indonesiaperkasa,buyer,15738958039000,IDN,4,,Komplek Perkantoran Green Garden Blok I-9 No.50 Blok 000 No.000 RT:000 RW:000 Kel.Kedoya Utara Kec.Kebon Jeruk Kota/Kab.Jakarta Barat DKI Jakarta 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Damar Makmur Perkasa,buyer,808116297119000,IDN,4,,JL. JATI MAS A NO.7 Blok 000 No.000 RT:000 RW:000 Kel.SIDORAME BARAT I Kec.MEDAN PERJUANGAN Kota/Kab.MEDAN SUMATERA UTARA 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Citra Pratama Wirasentosa,buyer,26653469432000,IDN,4,,JALAN JATI RAYA NO.38 Blok 000 No.000 RT:012 RW:012 Kel.KAYURINGIN JAYA Kec.BEKASI SELATAN Kota/Kab.BEKASI JAWA BARAT 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Heinz Abc Indonesia,buyer,18824870092000,IDN,4,,"Menara Mandiri 2, 20th - 21st Floor JL. Jenderal Sudirman Kav. 54-55 Blok 000 No.000 RT:000 RW:000 Kel.Senayan Kec.Kebayoran Baru Kota/Kab.Jakarta Selatan DKI Jakarta 12190",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Viktori Profindo Industri,buyer,24226417431000,IDN,4,,JL. KAPUK TIMUR DELTA SILICON 3 Blok F23 No.20 F RT:000 RW:000 Kel.CIBATU Kec.CIKARANG SELATAN Kota/Kab.BEKASI JAWA BARAT 17530,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Vector Infotechnologies Indonesia,buyer,718449176012000,IDN,4,,"RUKO SALEMBA MAS LANTAI 2, JALAN SALEMBA RAYA Blok 000 No.000 RT:000 RW:000 Kel.KENARI Kec.SENEN Kota/Kab.JAKARTA PUSAT DKI JAKARTA 10430",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Trijaya Sakti Pratama,buyer,926480898426000,IDN,4,,JL. SUNAN GUNUNG JATI KIDUL NO. 70 Blok 000 No.000 RT:002 RW:001 Kel.KARANGREJA Kec.SURANEGGALA Kota/Kab.CIREBON JAWA BARAT 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Juara Teknik Sejatera,buyer,21252523039000,IDN,4,,JALAN KEDOYA RAYA NO.2D Blok 000 No.000 RT:994 RW:007 Kel.KEDOYA UTARA Kec.KEBON JERUK Kota/Kab.JAKARTA BARAT DKI JAKARTA 11520,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Polaris Instrumentasi Dinamika,buyer,869905976044000,IDN,4,,KOBEXINDO TOWER LT 2 RUANG 208 JL. PASIR PUTIH RAYA Blok E-5-D No.000 RT:000 RW:000 Kel.ANCOL Kec.PADEMANGAN Kota/Kab.JAKARTA UTARA DKI JAKARTA 14430,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Mahkota Prima,buyer,24757494451000,IDN,4,,JL. VETERAN NO.18 Blok 000 No.000 RT:002 RW:006 Kel.CISEREH Kec.KADUNG JAYA CURUG Kota/Kab.TANGERANG BANTEN 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Asata Utama Electrical Industries,buyer,13054234038000,IDN,4,,JALAN KAMAL RAYA NO. 14 Blok 000 No.000 RT:004 RW:002 Kel.TEGAL ALUR Kec.KALIDERES Kota/Kab.JAKARTA BARAT DKI JAKARTA 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Yazaki Technology Indonesia,buyer,712730951435000,IDN,4,,LINGKAR CIBUNTU Blok 000 No.000 RT:001 RW:003 Kel.CIBUNTU Kec.CIBITUNG Kota/Kab.BEKASI JAWA BARAT 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Caprifarmindo Laboratories,buyer,16220535441000,IDN,4,,JL. PURNAWARMAN NO.47 Blok 000 No.000 RT:000 RW:000 Kel.TAMASARI Kec.BANDUNG WETAN Kota/Kab.BANDUNG JAWA BARAT 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Boccard Indonesia,buyer,24146565017000,IDN,4,,"Grha Persada 2 2nd Floor, JL. KH. Noer Ali No.89A Blok 000 No.000 RT:000 RW:000 Kel.Kayuringin Jaya Kec.Bekasi Selatan Kota/Kab.Bekasi Jawa Barat 00000",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Mustika Bahana Jaya,buyer,15097918651000,IDN,4,,JL. RAYA LUMAJANG TEMPEH KM.7 Blok 000 No.000 RT:000 RW:000 Kel.DESA BESUK Kec.TEMPEH Kota/Kab.LUMAJANG JAWA TIMUR 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Multi Pratamaindo,buyer,318001310125000,IDN,4,,KOMPLEK JATI JUNCTION T NO.12 Blok 000 No.000 RT:000 RW:000 Kel.PERINTIS Kec.MEDAN TIMUR Kota/Kab.MEDAN SUMATERA UTARA 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Viktori Profindo Elektrika,buyer,314710369413000,IDN,4,,JL. KAPUK TIMUR DELTA SILICON 3 Blok F23 No.20F RT:000 RW:000 Kel.CIBATU Kec.CIKARANG SELATAN Kota/Kab.BEKASI JAWA BARAT 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Krakatau Steel (Persero) Tbk,buyer,10000545051000,IDN,4,,JL INDUSTRI NO 5 Blok 000 No.000 RT:000 RW:000 Kel.RAMANUJU Kec.PURWAKARTA Kota/Kab.CILEGON BANTEN 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Plastop Indonesia Maufacturing,buyer,717713093414000,IDN,4,,"JL. Industri Utara 1 Blok SS6H Kawasan Industri, Jababeka Tahap 2 Blok 000 No.000 RT:000 RW:000 Kel.Cikarang Utara Kec.Cikarang Kota/Kab.Bekasi Jawa Barat 17550",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Jesfindo Mitra Pratama,buyer,313155301033000,IDN,4,,JL. GEDONG PANJANG RAYA LT.5 Blok 000 No.28 RT:000 RW:000 Kel.PEKOJAN Kec.TAMBORA Kota/Kab.JAKARTA BARAT DKI JAKARTA 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Librindah Jaya,buyer,24154601034000,IDN,4,,MUTIARA TAMAN PALEM Blok B8 No.56 RT:006 RW:014 Kel.CENGKARENG TIMUR Kec.CENGKARENG Kota/Kab.JAKARTA BARAT DKI JAKARTA 11730,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Serpong Inovasi Teknologi,buyer,740077128411000,IDN,4,,BATAN INDAH Blok D 14 No.14 RT:008 RW:004 Kel.KADEMANGAN Kec.SETU Kota/Kab.TANGERANG SELATAN BANTEN 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Putra Intan Sejahtera,buyer,31313414215000,IDN,4,,"TAMAN BUKIT GOLF BLOK F NO.19 & 20, JL.LAKS.BINTAN Blok 000 No.000 RT:000 RW:000 Kel.SUNGAI PANAS Kec.BATAM KOTA Kota/Kab.BATAM KEPULAIAN RIAU 29432",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Lps Indonesia,buyer,24189995059000,IDN,4,,"GEDUNG ARTHA GRAHA LT.7 SCBD LOT 25, JL.JEND.SUDIRMAN KAV 52-53 Blok 000 No.000 RT:000 RW:000 Kel.SENAYAN Kec.KEBAYORAN BARU Kota/Kab.JAKARTA SELATAN DKI JAKARTA 12190",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Bizar Abdi Prima,buyer,851869503403000,IDN,4,,KOTA WISATA FRESH MARKET 5 NOMOR 19 Blok 000 No.000 RT:000 RW:000 Kel.CIANGSANA Kec.GUNUNG PUTRI Kota/Kab.BOGOR JAWA BARAT 00000,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Compnet Integrator Services,buyer,22076681611000,IDN,4,,KAYOON NO.20-E Blok 000 No.000 RT:002 RW:005 Kel.EMBONG KALIASIN Kec.GENTENG Kota/Kab.SURABAYA JAWA TIMUR 60271,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Tembakau Djajasakti Sari,buyer,11229523651000,IDN,4,,JL RAYA PASURUAN PURWOSARI KM 10-11 Blok 000 No.000 RT:000 RW:000 Kel.KURUNG Kec.KEJAYAAN Kota/Kab.PASURUAN JAWA TIMUR 67176,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Agansa Primatama,buyer,16134611441000,IDN,4,,"KOPO PLAZA, BLOK D-19, JL. PETA Blok 000 No.000 RT:000 RW:000 Kel.SUKA ASIH Kec.BOJONG LOA KALER Kota/Kab.BANDUNG JAWA BARAT 00000",TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. United Can,buyer,10001030092000,IDN,4,,JL. ABDUL MUIS NO.12 Blok 000 No.000 RT:008 RW:008 Kel.PETOJO SELATAN Kec.GAMBIR Kota/Kab.JAKARTA PUSAT DKI JAKARTA 10160,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
PT. Trias Energy Indonusa,buyer,311909162034000,IDN,4,,THE GREEN COURT VIKO JALAN BOULEVARD BARAT Blok B No.BX8 RT:005 RW:014 Kel.CENGKARENG TIMUR Kec.CENGKARENG Kota/Kab.JAKARTA BARAT DKI JAKARTA 11730,TIN,,,RITTAL (0314865056071000),a0b73cb6-d7b5-4b93-8233-3b963f145b8e,912397dc-027f-4f7a-912a-2c167f8c007c
